id,model_name,primary_entity_type,prediction,reference_translations,reference_count,sentence_bleu,sentence_chrf,normalized_reference_exact_match
Q28233322_0,vanilla_mt,TV series,Cloudy with a Chance of Meatballs : The Series는 캐나다-미국 협력인가?,"[""하늘에서 음식이 내린다면는 캐나다-미국의 콜라보레이션인가요?"", ""하늘에서 음식이 내린다면 캐나다-미국의 콜라보레이션인가요?""]",2,9.5785,16.4161,False
Q28233322_1,entity_aware_mt,TV series,하늘에서 음식이 내려오면 코미디 TV 쇼가 될까요?,"[""하늘에서 음식이 내린다면는 코미디 TV 쇼인가요?"", ""하늘에서 음식이 내린다면 는 코미디 TV 쇼인가요?""]",2,30.7394,48.7818,False
Q28233322_1,gpt4o_mini,TV series,"""구름이 meatballs의 확률""은 코미디 TV 쇼인가요?","[""하늘에서 음식이 내린다면는 코미디 TV 쇼인가요?"", ""하늘에서 음식이 내린다면 는 코미디 TV 쇼인가요?""]",2,41.1134,36.511,False
Q28233322_1,gpt4o,TV series,《하늘에서 음식이 내린다면: 더 시리즈》는 코미디 TV 쇼인가요?,"[""하늘에서 음식이 내린다면는 코미디 TV 쇼인가요?"", ""하늘에서 음식이 내린다면 는 코미디 TV 쇼인가요?""]",2,31.5598,80.5381,False
Q28233322_1,vanilla_mt,TV series,Cloudy with a Chance of Meatballs: The Series는 코미디 TV 쇼입니까?,"[""하늘에서 음식이 내린다면는 코미디 TV 쇼인가요?"", ""하늘에서 음식이 내린다면 는 코미디 TV 쇼인가요?""]",2,14.9911,18.292,False
Q28233322_2,entity_aware_mt,TV series,하늘에서 음식이 내려오면 어떻게 되나요?,"[""하늘에서 음식이 내린다면의 기원은 무엇인가요?"", ""하늘에서 음식이 내린다면 의 기원은 무엇인가요?""]",2,35.9304,33.3956,False
Q28233322_2,gpt4o_mini,TV series,"""구름이 고기balls가 떨어질 확률"" 시리즈의 기원은 무엇인가요?","[""하늘에서 음식이 내린다면의 기원은 무엇인가요?"", ""하늘에서 음식이 내린다면 의 기원은 무엇인가요?""]",2,24.4462,36.8645,False
Q28233322_2,gpt4o,TV series,클라우디 위드 어 찬스 오브 미트볼즈: 더 시리즈의 기원은 무엇인가요?,"[""하늘에서 음식이 내린다면의 기원은 무엇인가요?"", ""하늘에서 음식이 내린다면 의 기원은 무엇인가요?""]",2,16.5904,36.494,False
Q28233322_2,vanilla_mt,TV series,Meatballs: The Series의 기회와 함께 Cloudy의 기원은 무엇입니까?,"[""하늘에서 음식이 내린다면의 기원은 무엇인가요?"", ""하늘에서 음식이 내린다면 의 기원은 무엇인가요?""]",2,16.0366,15.7308,False
Q2830455_0,entity_aware_mt,Food,어떤 인기있는 디저트는 연고를 성분으로 사용합니까?,"[""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요?"", ""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요"", ""연유를 이용한 유명한 디저트로는 무엇이 있나요?""]",3,22.0896,32.2472,False
Q2830455_0,gpt4o_mini,Food,응축우유를 재료로 사용하는 인기 있는 디저트는 무엇인가요?,"[""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요?"", ""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요"", ""연유를 이용한 유명한 디저트로는 무엇이 있나요?""]",3,84.0896,93.568,False
Q2830455_0,gpt4o,Food,연유를 재료로 사용하는 인기 디저트는 무엇인가요?,"[""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요?"", ""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요"", ""연유를 이용한 유명한 디저트로는 무엇이 있나요?""]",3,70.7107,79.7773,False
Q2830455_0,vanilla_mt,Food,어떤 인기있는 디저트가 콘덴서 우유를 재료로 사용합니까?,"[""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요?"", ""연유를 재료로 사용하는 인기 있는 디저트는 무엇인가요"", ""연유를 이용한 유명한 디저트로는 무엇이 있나요?""]",3,18.5751,42.7143,False
Q2830455_1,entity_aware_mt,Food,정기적 우유와 연고 사이의 주요 차이점은 무엇입니까?,"[""연유와 일반 우유의 주요 차이점은 무엇인가요?"", ""연유와 일반 우유의 주요 차이점은 무엇인가요"", ""연유와 우유의 주요 차이점은 무엇인가요""]",3,24.4462,46.2943,False
Q2830455_1,gpt4o_mini,Food,연유와 일반 우유의 주요 차이점은 무엇인가요?,"[""연유와 일반 우유의 주요 차이점은 무엇인가요?"", ""연유와 일반 우유의 주요 차이점은 무엇인가요"", ""연유와 우유의 주요 차이점은 무엇인가요""]",3,100.0,100.0,True
Q2830455_1,gpt4o,Food,연유와 일반 우유의 주요 차이점은 무엇인가요?,"[""연유와 일반 우유의 주요 차이점은 무엇인가요?"", ""연유와 일반 우유의 주요 차이점은 무엇인가요"", ""연유와 우유의 주요 차이점은 무엇인가요""]",3,100.0,100.0,True
Q2830455_1,vanilla_mt,Food,콘덴서 우유와 정기 우유의 주요 차이점은 무엇입니까?,"[""연유와 일반 우유의 주요 차이점은 무엇인가요?"", ""연유와 일반 우유의 주요 차이점은 무엇인가요"", ""연유와 우유의 주요 차이점은 무엇인가요""]",3,34.5721,56.3866,False
Q2830455_2,entity_aware_mt,Food,레시피에서 정기적인 우유의 대체로 연고를 사용할 수 있습니까?,"[""레시피에서 연유를 일반 우유 대신 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요"", ""연유를 조리법에서 우유대용으로 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요?""]",4,23.9803,34.3637,False
Q2830455_2,gpt4o_mini,Food,연유를 레시피에서 일반 우유 대신 사용할 수 있나요?,"[""레시피에서 연유를 일반 우유 대신 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요"", ""연유를 조리법에서 우유대용으로 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요?""]",4,86.9442,75.4916,False
Q2830455_2,gpt4o,Food,연유를 일반 우유 대신 요리에 사용할 수 있나요?,"[""레시피에서 연유를 일반 우유 대신 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요"", ""연유를 조리법에서 우유대용으로 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요?""]",4,59.6949,62.4867,False
Q2830455_2,vanilla_mt,Food,정기적 인 우유의 대체로 콘덴서 우유를 사용할 수 있습니까?,"[""레시피에서 연유를 일반 우유 대신 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요"", ""연유를 조리법에서 우유대용으로 사용할 수 있나요?"", ""연유를 레시피에서 일반 우유의 대체물로 사용할 수 있나요?""]",4,19.9602,25.4067,False
Q2915845_0,entity_aware_mt,Artwork,티보가 사람들의 스타일을 어떻게 묘사할 것인가?,"[""티볼트의 스타일을 어떻게 설명하시겠습니까?"", ""티볼트 의 스타일을 어떻게 설명하시겠습니까?""]",2,29.0715,32.0714,False
Q2915845_0,gpt4o_mini,Artwork,"""티보의 스타일을 어떻게 묘사하시겠습니까?""","[""티볼트의 스타일을 어떻게 설명하시겠습니까?"", ""티볼트 의 스타일을 어떻게 설명하시겠습니까?""]",2,47.2871,55.9643,False
Q2915845_0,gpt4o,Artwork,"""티보가의 사람들""의 스타일은 어떻게 설명하시겠습니까?","[""티볼트의 스타일을 어떻게 설명하시겠습니까?"", ""티볼트 의 스타일을 어떻게 설명하시겠습니까?""]",2,35.9304,59.4437,False
Q2915845_0,vanilla_mt,Artwork,당신은 Thibaults의 스타일을 어떻게 묘사 할 것인가?,"[""티볼트의 스타일을 어떻게 설명하시겠습니까?"", ""티볼트 의 스타일을 어떻게 설명하시겠습니까?""]",2,24.4462,29.2921,False
Q2915845_1,entity_aware_mt,Artwork,티보가 사람들은 로맨스 플루브인가요?,"[""티보가의 사람들는 로마식 비행인가요?"", ""티볼트는 로망 플뢰브인가요?"", ""티보가의 사람들 는 로마식 비행인가요""]",3,30.2138,23.8946,False
Q2915845_1,gpt4o_mini,Artwork,"""띠보의 집안""은 로만-플레브입니까?","[""티보가의 사람들는 로마식 비행인가요?"", ""티볼트는 로망 플뢰브인가요?"", ""티보가의 사람들 는 로마식 비행인가요""]",3,0.0,4.7619,False
Q2915845_1,gpt4o,Artwork,티보 가의 사람들은 리버 로망인가요?,"[""티보가의 사람들는 로마식 비행인가요?"", ""티볼트는 로망 플뢰브인가요?"", ""티보가의 사람들 는 로마식 비행인가요""]",3,22.9575,42.0511,False
Q2915845_1,vanilla_mt,Artwork,티바울은 로맨스 플루브인가요?,"[""티보가의 사람들는 로마식 비행인가요?"", ""티볼트는 로망 플뢰브인가요?"", ""티보가의 사람들 는 로마식 비행인가요""]",3,0.0,25.1093,False
Q2915845_2,entity_aware_mt,Artwork,티보가 사람들의 주요 캐릭터는 누구입니까?,"[""티보가의 사람들의 주인공은 누구인가요?"", ""티볼트의 주인공은 누구입니까?"", ""티보가의 사람들 의 주인공은 누구인가요"", ""티볼트 의 주인공은 누구입니까?""]",4,30.2138,31.1347,False
Q2915845_2,gpt4o_mini,Artwork,"""티보 장군""의 주인공은 누구인가요?","[""티보가의 사람들의 주인공은 누구인가요?"", ""티볼트의 주인공은 누구입니까?"", ""티보가의 사람들 의 주인공은 누구인가요"", ""티볼트 의 주인공은 누구입니까?""]",4,47.2871,57.8543,False
Q2915845_2,gpt4o,Artwork,티보 가문의 주인공은 누구인가요?,"[""티보가의 사람들의 주인공은 누구인가요?"", ""티볼트의 주인공은 누구입니까?"", ""티보가의 사람들 의 주인공은 누구인가요"", ""티볼트 의 주인공은 누구입니까?""]",4,47.2871,62.4578,False
Q2915845_2,vanilla_mt,Artwork,Thibaults의 주요 캐릭터는 누구입니까?,"[""티보가의 사람들의 주인공은 누구인가요?"", ""티볼트의 주인공은 누구입니까?"", ""티보가의 사람들 의 주인공은 누구인가요"", ""티볼트 의 주인공은 누구입니까?""]",4,35.9304,28.7124,False
Q29424_0,entity_aware_mt,Artwork,아버지와 아들은 언제 처음 출판되었습니까?,"[""아버지와 아들은 언제 처음 출판되었나요?"", ""아버지와 아들 소설은 언제 처음 출판되었나요?"", ""아버지와 아들 은 언제 처음 출판되었나요?""]",3,75.9836,80.2873,False
Q29424_0,gpt4o_mini,Artwork,"""아버지와 아들""은 처음 언제 출판되었나요?","[""아버지와 아들은 언제 처음 출판되었나요?"", ""아버지와 아들 소설은 언제 처음 출판되었나요?"", ""아버지와 아들 은 언제 처음 출판되었나요?""]",3,32.4668,54.9969,False
Q29424_0,gpt4o,Artwork,"""아버지와 아들""은 언제 처음 출판되었나요?","[""아버지와 아들은 언제 처음 출판되었나요?"", ""아버지와 아들 소설은 언제 처음 출판되었나요?"", ""아버지와 아들 은 언제 처음 출판되었나요?""]",3,50.8133,80.369,True
Q29424_0,vanilla_mt,Artwork,아버지와 아들은 언제 처음 출판되었습니까?,"[""아버지와 아들은 언제 처음 출판되었나요?"", ""아버지와 아들 소설은 언제 처음 출판되었나요?"", ""아버지와 아들 은 언제 처음 출판되었나요?""]",3,75.9836,80.2873,False
Q29424_1,entity_aware_mt,Artwork,1862년 아버지와 아들 소설의 저자는 누구인가?,"[""1862년 소설 아버지와 아들의 작가는 누구인가요?"", ""1862년 아버지와 아들 소설은 작가는 누구인가요?"", ""1862년 소설 아버지와 아들 의 작가는 누구인가요?""]",3,41.1134,63.7961,False
Q29424_1,gpt4o_mini,Artwork,"1862년 소설 ""아버지와 아들""의 저자는 누구입니까?","[""1862년 소설 아버지와 아들의 작가는 누구인가요?"", ""1862년 아버지와 아들 소설은 작가는 누구인가요?"", ""1862년 소설 아버지와 아들 의 작가는 누구인가요?""]",3,29.0715,43.0132,False
Q29424_1,gpt4o,Artwork,"1862년에 출판된 소설 ""아버지와 아들""의 저자는 누구인가요?","[""1862년 소설 아버지와 아들의 작가는 누구인가요?"", ""1862년 아버지와 아들 소설은 작가는 누구인가요?"", ""1862년 소설 아버지와 아들 의 작가는 누구인가요?""]",3,20.5567,49.5962,False
Q29424_1,vanilla_mt,Artwork,1862년 《아버지와 아들》 소설의 저자는 누구인가?,"[""1862년 소설 아버지와 아들의 작가는 누구인가요?"", ""1862년 아버지와 아들 소설은 작가는 누구인가요?"", ""1862년 소설 아버지와 아들 의 작가는 누구인가요?""]",3,22.0896,42.9035,False
Q29424_2,entity_aware_mt,Artwork,이반 터게네프의 아버지와 아들의 종류는 무엇입니까?,"[""이반 투르게네프의 아버지와 아들의 장르는 무엇인가요?"", ""아버지와 아들 소설의 장르는 무엇인가요?"", ""이반 투르게네프의 아버지와 아들 의 장르는 무엇인가요?"", ""이반 투르게네프의아버지와 아들의 장르는 무엇인가요?""]",4,31.2394,46.6746,False
Q29424_2,gpt4o_mini,Artwork,이반 투르게네프의 《아버지와 아들》의 장르는 무엇인가요?,"[""이반 투르게네프의 아버지와 아들의 장르는 무엇인가요?"", ""아버지와 아들 소설의 장르는 무엇인가요?"", ""이반 투르게네프의 아버지와 아들 의 장르는 무엇인가요?"", ""이반 투르게네프의아버지와 아들의 장르는 무엇인가요?""]",4,36.5555,73.9617,True
Q29424_2,gpt4o,Artwork,"이반 투르게네프의 ""아버지와 아들""의 장르는 무엇인가요?","[""이반 투르게네프의 아버지와 아들의 장르는 무엇인가요?"", ""아버지와 아들 소설의 장르는 무엇인가요?"", ""이반 투르게네프의 아버지와 아들 의 장르는 무엇인가요?"", ""이반 투르게네프의아버지와 아들의 장르는 무엇인가요?""]",4,36.5555,73.9617,True
Q29424_2,vanilla_mt,Artwork,이반 터게네프의 아버지와 아들들의 종류는 무엇입니까?,"[""이반 투르게네프의 아버지와 아들의 장르는 무엇인가요?"", ""아버지와 아들 소설의 장르는 무엇인가요?"", ""이반 투르게네프의 아버지와 아들 의 장르는 무엇인가요?"", ""이반 투르게네프의아버지와 아들의 장르는 무엇인가요?""]",4,24.4462,42.9855,False
Q310805_0,entity_aware_mt,Person,셀레오코스 5세 필로메토르의 왕국은 어디에 있었습니까?,"[""셀레우코스 5세의 왕국은 어디에 있었습니까?"", ""셀레우코스 5세 의 왕국은 어디에 있었나요?"", ""셀레우코스 5세의 왕국은 어디에 있었나요?""]",3,43.4721,67.1583,False
Q310805_0,gpt4o_mini,Person,셀레우코스 5세 필로메토르의 왕국은 어디에 위치했나요?,"[""셀레우코스 5세의 왕국은 어디에 있었습니까?"", ""셀레우코스 5세 의 왕국은 어디에 있었나요?"", ""셀레우코스 5세의 왕국은 어디에 있었나요?""]",3,36.5555,54.5632,False
Q310805_0,gpt4o,Person,셀레우코스 5세 필로메토르의 왕국은 어디에 위치했나요?,"[""셀레우코스 5세의 왕국은 어디에 있었습니까?"", ""셀레우코스 5세 의 왕국은 어디에 있었나요?"", ""셀레우코스 5세의 왕국은 어디에 있었나요?""]",3,36.5555,54.5632,False
Q310805_0,vanilla_mt,Person,필로메토르 5세의 왕국은 어디에 있었습니까?,"[""셀레우코스 5세의 왕국은 어디에 있었습니까?"", ""셀레우코스 5세 의 왕국은 어디에 있었나요?"", ""셀레우코스 5세의 왕국은 어디에 있었나요?""]",3,75.9836,71.1519,False
Q310805_1,entity_aware_mt,Person,셀레오코스 5세 필로메터는 어떤 타이틀을 보유하고 있습니까?,"[""셀레우코스 5세는 어떤 타이틀을 보유했습니까?"", ""셀레우코스 5세 는 어떤 제목을 가지고 있었나요?"", ""셀레우코스 5세는 어떤 제목을 가지고 있었나요?""]",3,26.2691,50.5318,False
Q310805_1,gpt4o_mini,Person,셀레우코스 5세 필로메토르는 어떤 직위를 가졌습니까?,"[""셀레우코스 5세는 어떤 타이틀을 보유했습니까?"", ""셀레우코스 5세 는 어떤 제목을 가지고 있었나요?"", ""셀레우코스 5세는 어떤 제목을 가지고 있었나요?""]",3,31.2394,35.8341,False
Q310805_1,gpt4o,Person,셀레우코스 5세 필로메토르의 칭호는 무엇이었습니까?,"[""셀레우코스 5세는 어떤 타이틀을 보유했습니까?"", ""셀레우코스 5세 는 어떤 제목을 가지고 있었나요?"", ""셀레우코스 5세는 어떤 제목을 가지고 있었나요?""]",3,35.9304,32.594,False
Q310805_1,vanilla_mt,Person,Seleucus V Philometor의 이름은 무엇입니까?,"[""셀레우코스 5세는 어떤 타이틀을 보유했습니까?"", ""셀레우코스 5세 는 어떤 제목을 가지고 있었나요?"", ""셀레우코스 5세는 어떤 제목을 가지고 있었나요?""]",3,22.9575,5.3021,False
Q310805_2,entity_aware_mt,Person,셀레오코스 5세 필로메토르는 언제 왕이 되었습니까?,"[""셀레우코스 5세는 언제 왕으로 통치했습니까?"", ""셀레우코스 5세 는 언제 왕으로 통치했나요?"", ""셀레우코스 5세는 언제 왕으로 통치했나요?""]",3,24.4462,28.8566,False
Q310805_2,gpt4o_mini,Person,셀레우코스 5세 필로메토르가 왕으로 통치한 시기는 언제인가요?,"[""셀레우코스 5세는 언제 왕으로 통치했습니까?"", ""셀레우코스 5세 는 언제 왕으로 통치했나요?"", ""셀레우코스 5세는 언제 왕으로 통치했나요?""]",3,26.2691,44.2392,False
Q310805_2,gpt4o,Person,셀레우코스 5세 필로메토르가 왕으로 통치한 시기는 언제였습니까?,"[""셀레우코스 5세는 언제 왕으로 통치했습니까?"", ""셀레우코스 5세 는 언제 왕으로 통치했나요?"", ""셀레우코스 5세는 언제 왕으로 통치했나요?""]",3,26.2691,47.7396,False
Q310805_2,vanilla_mt,Person,셀레루쿠스 5세가 언제 왕으로 통치했습니까?,"[""셀레우코스 5세는 언제 왕으로 통치했습니까?"", ""셀레우코스 5세 는 언제 왕으로 통치했나요?"", ""셀레우코스 5세는 언제 왕으로 통치했나요?""]",3,50.8133,61.5672,False
Q31177380_0,entity_aware_mt,TV series,내 인생의 황금빛에 얼마나 많은 에피소드가 있습니까?,"[""황금빛 내 인생에는 몇 개의 에피소드가 있나요?""]",1,20.5567,31.8917,False
Q31177380_0,gpt4o_mini,TV series,내 인생의 황금기는 몇 개의 에피소드가 있나요?,"[""황금빛 내 인생에는 몇 개의 에피소드가 있나요?""]",1,54.1082,67.3368,False
Q31177380_0,gpt4o,TV series,"""황금빛 내 인생""은 몇 부작인가요?","[""황금빛 내 인생에는 몇 개의 에피소드가 있나요?""]",1,20.2529,24.5041,False
Q31177380_0,vanilla_mt,TV series,내 골든 인생에는 얼마나 많은 에피소드가 있습니까?,"[""황금빛 내 인생에는 몇 개의 에피소드가 있나요?""]",1,22.0896,29.8747,False
Q31177380_1,entity_aware_mt,TV series,황금빛이 내 인생을 언제 풀었습니까?,"[""황금빛 내 인생는 언제 출시되었나요?""]",1,30.2138,18.3532,False
Q31177380_1,gpt4o_mini,TV series,내 인생의 황금기는 언제 방영되었나요?,"[""황금빛 내 인생는 언제 출시되었나요?""]",1,30.2138,33.0028,False
Q31177380_1,gpt4o,TV series,내 뒤에 테리우스는 언제 방영되었나요?,"[""황금빛 내 인생는 언제 출시되었나요?""]",1,30.2138,24.4244,False
Q31177380_1,vanilla_mt,TV series,내 골든 라이프는 언제 출시되었습니까?,"[""황금빛 내 인생는 언제 출시되었나요?""]",1,30.2138,33.8318,False
Q31177380_2,entity_aware_mt,TV series,내 인생의 황금빛의 주요 캐릭터는 누구입니까?,"[""황금빛 내 인생의 주인공은 누구인가요?""]",1,29.0715,22.7384,False
Q31177380_2,gpt4o_mini,TV series,내 인생의 황금기는 주요 캐릭터가 누구인가요?,"[""황금빛 내 인생의 주인공은 누구인가요?""]",1,31.2394,36.0969,False
Q31177380_2,gpt4o,TV series,내가 가장 예쁜 때 등장인물은 누구인가요?,"[""황금빛 내 인생의 주인공은 누구인가요?""]",1,22.0896,31.5912,False
Q31177380_2,vanilla_mt,TV series,내 골든 라이프의 주요 캐릭터는 누구인가?,"[""황금빛 내 인생의 주인공은 누구인가요?""]",1,22.0896,16.2028,False
Q312342_0,entity_aware_mt,Place of worship,이집트의 알즈하르 모스크는 얼마나 오래되었습니까?,"[""이집트의 알아즈하르 모스크는 몇 살인가요?"", ""이집트의 알아즈하르 모스크는 얼마나 오래되었나요?""]",2,38.6097,68.0921,False
Q312342_0,gpt4o_mini,Place of worship,이집트 알아즈하르 모스크는 몇 살인가요?,"[""이집트의 알아즈하르 모스크는 몇 살인가요?"", ""이집트의 알아즈하르 모스크는 얼마나 오래되었나요?""]",2,75.9836,81.9505,False
Q312342_0,gpt4o,Place of worship,알 아즈하르 모스크는 몇 년 되었나요?,"[""이집트의 알아즈하르 모스크는 몇 살인가요?"", ""이집트의 알아즈하르 모스크는 얼마나 오래되었나요?""]",2,29.0715,49.3173,False
Q312342_0,vanilla_mt,Place of worship,이집트의 알 아즈하르 모스크는 얼마나 오래되었습니까?,"[""이집트의 알아즈하르 모스크는 몇 살인가요?"", ""이집트의 알아즈하르 모스크는 얼마나 오래되었나요?""]",2,31.2394,85.153,False
Q312342_1,entity_aware_mt,Place of worship,알즈하르 모스크는 어떤 장소입니까?,"[""알아즈하르 모스크는 어떤 종류의 장소인가요?""]",1,36.8272,42.6596,False
Q312342_1,gpt4o_mini,Place of worship,알아즈하르 모스크는 어떤 종류의 장소인가요?,"[""알아즈하르 모스크는 어떤 종류의 장소인가요?""]",1,100.0,100.0,True
Q312342_1,gpt4o,Place of worship,알라즈하르 모스크는 어떤 장소인가요?,"[""알아즈하르 모스크는 어떤 종류의 장소인가요?""]",1,39.5734,58.5666,False
Q312342_1,vanilla_mt,Place of worship,어떤 종류의 장소는 알 아즈하르 모스크?,"[""알아즈하르 모스크는 어떤 종류의 장소인가요?""]",1,29.0715,59.4257,False
Q312342_2,entity_aware_mt,Place of worship,이슬람 카이로에서 알즈하르 모스크의 의미는 무엇입니까?,"[""이슬람 카이로에서 알아즈하르 모스크의 의미는 무엇인가요?""]",1,36.5555,68.6033,False
Q312342_2,gpt4o_mini,Place of worship,알아즈하르 모스크는 이슬람 카이로에서 중요한 의미를 지니고 있습니다.,"[""이슬람 카이로에서 알아즈하르 모스크의 의미는 무엇인가요?""]",1,22.6792,47.2481,False
Q312342_2,gpt4o,Place of worship,이슬람 카이로에서 알아즈하르 모스크의 중요성은 무엇인가요?,"[""이슬람 카이로에서 알아즈하르 모스크의 의미는 무엇인가요?""]",1,64.3459,75.2994,False
Q312342_2,vanilla_mt,Place of worship,이슬람 카이로에 있는 알 아즈하르 모스크의 의미는 무엇입니까?,"[""이슬람 카이로에서 알아즈하르 모스크의 의미는 무엇인가요?""]",1,22.6792,67.4525,False
Q313594_0,entity_aware_mt,Person,키르산 일리오지노프는 어떠한 논쟁이나 스캔들에 관여했습니까?,"[""키르산 일륨지노프 가 논란이나 스캔들에 연루되었나요?""]",1,24.4462,27.7028,False
Q313594_0,gpt4o_mini,Person,키르산 일리우미진노프는 어떤 논란이나 스캔들에 연루된 적이 있나요?,"[""키르산 일륨지노프 가 논란이나 스캔들에 연루되었나요?""]",1,22.6792,45.6474,False
Q313594_0,gpt4o,Person,키르산 일류먀지노프는 어떤 논란이나 스캔들에 연루된 적이 있나요?,"[""키르산 일륨지노프 가 논란이나 스캔들에 연루되었나요?""]",1,22.6792,48.1293,False
Q313594_0,vanilla_mt,Person,Kirsan Ilyumzhinov는 어떤 논쟁이나 스캔들에 참여했습니까?,"[""키르산 일륨지노프 가 논란이나 스캔들에 연루되었나요?""]",1,22.0896,15.5936,False
Q313594_1,entity_aware_mt,Person,키르산 일리오지노프는 공공 공간에서 무엇을 알고 있습니까?,"[""공공 영역에서 키르산 일륨지노프 는 무엇으로 알려져 있나요?""]",1,17.8201,21.1245,False
Q313594_1,gpt4o_mini,Person,Kirsan Ilyumzhinov은 공공 분야에서 무엇으로 알려져 있습니까?,"[""공공 영역에서 키르산 일륨지노프 는 무엇으로 알려져 있나요?""]",1,22.7721,25.4248,False
Q313594_1,gpt4o,Person,키르산 일류먜노프는 대중적으로 무엇으로 알려져 있습니까?,"[""공공 영역에서 키르산 일륨지노프 는 무엇으로 알려져 있나요?""]",1,22.384,34.2655,False
Q313594_1,vanilla_mt,Person,Kirsan Ilyumzhinov는 공공 공간에서 무엇을 알고 있습니까?,"[""공공 영역에서 키르산 일륨지노프 는 무엇으로 알려져 있나요?""]",1,16.1023,7.9183,False
Q313594_2,entity_aware_mt,Person,키르산 일리오지노프의 몇 가지 눈에 띄는 성과 또는 위치는 무엇입니까?,"[""키르산 일륨지노프 가 보유한 주목할 만한 업적이나 직책은 무엇인가요?""]",1,12.606,11.9624,False
Q313594_2,gpt4o_mini,Person,키르산 일류즘지노프의 주요 업적이나 직위는 무엇인가요?,"[""키르산 일륨지노프 가 보유한 주목할 만한 업적이나 직책은 무엇인가요?""]",1,15.933,31.9663,False
Q313594_2,gpt4o,Person,키르산 일륌지노프의 주목할 만한 업적이나 직위는 무엇인가요?,"[""키르산 일륨지노프 가 보유한 주목할 만한 업적이나 직책은 무엇인가요?""]",1,28.7517,49.605,False
Q313594_2,vanilla_mt,Person,Kirsan Ilyumzhinov의 몇 가지 눈에 띄는 성과 또는 위치는 무엇입니까?,"[""키르산 일륨지노프 가 보유한 주목할 만한 업적이나 직책은 무엇인가요?""]",1,10.6003,3.1818,False
Q3205903_0,entity_aware_mt,Fictional entity,제2차 세계 대전 이후의 추락국의 우승이 전쟁 이후의 국제 관계에 어떤 영향을 미칠 수 있을까?,"[""전후 국제 관계에 대한 제2차 세계 대전의 추축국의 승리 의 가능한 결과는 무엇입니까?"", ""제2차 세계 대전의 추축국의 승리가 전후 국제 관계에 미칠 수 있는 영향은 무엇인가요?""]",2,15.9118,30.7194,False
Q3205903_0,gpt4o_mini,Fictional entity,가상의 제3제국의 승리가 제2차 세계 대전 이후 국제 관계에 미칠 수 있는 몇 가지 가능한 결과는 무엇인가요?,"[""전후 국제 관계에 대한 제2차 세계 대전의 추축국의 승리 의 가능한 결과는 무엇입니까?"", ""제2차 세계 대전의 추축국의 승리가 전후 국제 관계에 미칠 수 있는 영향은 무엇인가요?""]",2,34.228,53.4517,False
Q3205903_0,gpt4o,Fictional entity,제2차 세계대전에서 가상의 추축국 승리가 초래할 수 있는 전후 국제 관계에 대한 몇 가지 가능한 결과는 무엇일까요?,"[""전후 국제 관계에 대한 제2차 세계 대전의 추축국의 승리 의 가능한 결과는 무엇입니까?"", ""제2차 세계 대전의 추축국의 승리가 전후 국제 관계에 미칠 수 있는 영향은 무엇인가요?""]",2,27.0982,52.0251,False
Q3205903_0,vanilla_mt,Fictional entity,전쟁 후 국제 관계에 대한 제2차 세계 대전에서 가설적인 Axis 승리의 가능한 결과는 무엇입니까?,"[""전후 국제 관계에 대한 제2차 세계 대전의 추축국의 승리 의 가능한 결과는 무엇입니까?"", ""제2차 세계 대전의 추축국의 승리가 전후 국제 관계에 미칠 수 있는 영향은 무엇인가요?""]",2,41.2118,72.1829,False
Q3205903_1,entity_aware_mt,Fictional entity,제2차 세계 대전에서 멸종국의 승리는 어떻게 세계 정치에 영향을 미칠 것인가?,"[""제2차 세계 대전의 추축국의 승리 가 세계 정치에 어떤 영향을 미쳤을까요?"", ""제2차 세계 대전의 추축국의 승리는 세계 정치에 어떤 영향을 미쳤을까요?""]",2,20.5046,38.4835,False
Q3205903_1,gpt4o_mini,Fictional entity,가상의 제3제국 승리가 제2차 세계 대전에 미쳤을 글로벌 정치에 대한 영향은 어떤 것이었을까요?,"[""제2차 세계 대전의 추축국의 승리 가 세계 정치에 어떤 영향을 미쳤을까요?"", ""제2차 세계 대전의 추축국의 승리는 세계 정치에 어떤 영향을 미쳤을까요?""]",2,14.2836,33.0542,False
