id,model_name,primary_entity_type,prediction,primary_reference_mention,reference_mentions,primary_mention_exact_match,any_reference_mention_exact_match,primary_mention_normalized_match,any_reference_mention_normalized_match,mention_substring_recall_proxy
Q404571_2,gpt4o_mini,Landmark,카잔 대성당과 관련된 종교 교파는 무엇인가요?,카잔 대성당,"[""카잔 대성당"", ""카잔 대성당""]",True,True,True,True,1.0
Q40662_0,gpt4o,Person,세례자 요한은 언제 살았나요?,세례자 요한,"[""세례자 요한"", ""세례자 요한""]",True,True,True,True,1.0
Q40662_0,gpt4o_mini,Person,세례 요한은 언제 살았나요?,세례자 요한,"[""세례자 요한"", ""세례자 요한""]",False,False,False,False,0.4
Q40662_1,gpt4o,Person,세례자 요한의 역사적 역할은 무엇이었나?,세례자 요한,"[""세례자 요한"", ""세례자 요한""]",True,True,True,True,1.0
Q40662_1,gpt4o_mini,Person,세례 요한의 역사적 역할은 무엇이었나요?,세례자 요한,"[""세례자 요한"", ""세례자 요한""]",False,False,False,False,0.4
Q40662_2,gpt4o,Person,세례 요한은 어디에서 설교했나요?,세례자 요한,"[""세례자 요한"", ""세례자 요한""]",False,False,False,False,0.4
Q40662_2,gpt4o_mini,Person,세례 요한은 어디에서 설교했습니까?,세례자 요한,"[""세례자 요한"", ""세례자 요한""]",False,False,False,False,0.4
Q4179831_0,gpt4o,Artwork,여자 없는 남자들에서 탐구되는 주요 테마는 무엇인가?,여자 없는 남자들,"[""여자 없는 남자들"", ""여자 없는 남자들""]",True,True,True,True,1.0
Q4179831_0,gpt4o_mini,Artwork,"""여자 없는 남자들""에서 탐구되는 주요 주제는 무엇인가요?",여자 없는 남자들,"[""여자 없는 남자들"", ""여자 없는 남자들""]",True,True,True,True,1.0
Q4179831_1,gpt4o,Artwork,여자 없는 남자들의 장르는 어떻게 설명하시겠습니까?,여자 없는 남자,"[""여자 없는 남자"", ""여자 없는 남자"", ""여자 없는 남자들""]",True,True,True,True,1.0
Q4179831_1,gpt4o_mini,Artwork,"""여자 없는 남자들""의 장르는 어떻게 설명할 수 있을까요?",여자 없는 남자,"[""여자 없는 남자"", ""여자 없는 남자"", ""여자 없는 남자들""]",True,True,True,True,1.0
Q4179831_2,gpt4o,Artwork,"""남자 없는 남자들""에는 몇 편의 단편 소설이 포함되어 있습니까?",여자 없는 남자,"[""여자 없는 남자"", ""여자 없는 남자"", ""여자 없는 남자들""]",False,False,False,False,0.8571
Q4179831_2,gpt4o_mini,Artwork,"""남자 없는 여자""라는 컬렉션에는 몇 개의 단편이 포함되어 있나요?",여자 없는 남자,"[""여자 없는 남자"", ""여자 없는 남자"", ""여자 없는 남자들""]",False,False,False,False,0.5
Q431093_0,gpt4o,Movie,《선라이즈: 투 휴먼스의 노래》의 상영 시간은 얼마나 되나요?,선라이즈,"[""선라이즈"", ""선라이즈""]",True,True,True,True,1.0
Q431093_0,gpt4o_mini,Movie,"""썬라이즈: 두 인간의 노래""의 러닝타임은 얼마입니까?",선라이즈,"[""선라이즈"", ""선라이즈""]",False,False,False,False,0.75
Q431093_1,gpt4o,Movie,"""선라이즈: 두 인간의 노래""는 언제 개봉되었나요?",선라이즈,"[""선라이즈"", ""선라이즈""]",True,True,True,True,1.0
Q431093_1,gpt4o_mini,Movie,"""서 sunrise: 두 인간의 노래""는 1927년 9월 23일에 개봉되었습니다.",선라이즈,"[""선라이즈"", ""선라이즈""]",False,False,False,False,0.0
Q431093_2,gpt4o,Movie,선라이즈: 두 인간의 노래의 장르는 무엇인가요?,선라이즈,"[""선라이즈""]",True,True,True,True,1.0
Q431093_2,gpt4o_mini,Movie,"""썬라이즈: 두 인간의 노래""의 장르는 무엇인가요?",선라이즈,"[""선라이즈""]",False,False,False,False,0.75
Q4330144_0,gpt4o,Artwork,제국보다 광활하고 느린 것 보다 작품은 어떤 종류인가요?,제국보다 광대하고 더욱 느리게,"[""제국보다 광대하고 더욱 느리게"", ""제국보다 광대하고 더욱 느리게""]",False,False,False,False,0.3846
Q4330144_0,gpt4o_mini,Artwork,"""제국보다 더 광대하고 느린""은 어떤 종류의 작품인가요?",제국보다 광대하고 더욱 느리게,"[""제국보다 광대하고 더욱 느리게"", ""제국보다 광대하고 더욱 느리게""]",False,False,False,False,0.3077
Q4330144_1,gpt4o,Artwork,"과학 소설 ""Vaster than Empires and More Slow""의 저자는 누구인가요?",제국보다 광대하고 더욱 느리게,"[""제국보다 광대하고 더욱 느리게"", ""제국보다 광대하고 더욱 느리게""]",False,False,False,False,0.0
Q4330144_1,gpt4o_mini,Artwork,"""Vaster than Empires and More Slow""의 저자는 테드 창입니다.",제국보다 광대하고 더욱 느리게,"[""제국보다 광대하고 더욱 느리게"", ""제국보다 광대하고 더욱 느리게""]",False,False,False,False,0.0769
Q4330144_2,gpt4o,Artwork,《제국보다 광대하고 더욱 느리게》는 언제 처음 출판되었나요?,제국보다 광대하고 더욱 느리게,"[""제국보다 광대하고 더욱 느리게"", ""제국보다 광대하고 더욱 느리게""]",True,True,True,True,1.0
Q4330144_2,gpt4o_mini,Artwork,"""Vaster than Empires and More Slow""는 1971년에 처음 출판되었습니다.",제국보다 광대하고 더욱 느리게,"[""제국보다 광대하고 더욱 느리게"", ""제국보다 광대하고 더욱 느리게""]",False,False,False,False,0.0769
Q437383_0,gpt4o,Artwork,듄 메시아는 예술 작품으로 간주됩니까?,듄의 메시아,"[""듄의 메시아"", ""듄의 메시아""]",False,False,False,False,0.6
Q437383_0,gpt4o_mini,Artwork,듄 메시아는 예술 작품으로 간주되나요?,듄의 메시아,"[""듄의 메시아"", ""듄의 메시아""]",False,False,False,False,0.6
Q437383_1,gpt4o,Artwork,"프랭크 허버트의 ""듄 메시아""의 주제는 무엇입니까?",듄의 메시아,"[""듄의 메시아"", ""듄의 메시아""]",False,False,False,False,0.6
Q437383_1,gpt4o_mini,Artwork,프랭크 허버트의 듄 메시아의 주제는 무엇인가요?,듄의 메시아,"[""듄의 메시아"", ""듄의 메시아""]",False,False,False,False,0.6
Q437383_2,gpt4o,Artwork,"책 ""듄 메시아""는 언제 출판되었나요?",듄의 메시아,"[""듄의 메시아"", ""듄의 메시아""]",False,False,False,False,0.6
Q437383_2,gpt4o_mini,Artwork,듄 메시아는 언제 출판되었나요?,듄의 메시아,"[""듄의 메시아"", ""듄의 메시아""]",False,False,False,False,0.6
Q4374095_0,gpt4o,Landmark,주 모스크바 에스토니아 대사관,모스크바 주재 에스토니아 대사관,"[""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관""]",False,False,False,False,0.5714
Q4374095_0,gpt4o_mini,Landmark,에스토니아 대사관의 공식 명칭은 무엇인가요?,모스크바 주재 에스토니아 대사관,"[""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관""]",False,False,False,False,0.5714
Q4374095_1,gpt4o,Landmark,모스크바 주재 에스토니아 대사관의 목적은 무엇인가요?,모스크바 주재 에스토니아 대사관,"[""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관""]",True,True,True,True,1.0
Q4374095_1,gpt4o_mini,Landmark,모스크바에 있는 에스토니아 대사의 목적은 무엇인가요?,모스크바 주재 에스토니아 대사관,"[""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관""]",False,False,False,False,0.5
Q4374095_2,gpt4o,Landmark,모스크바에 있는 에스토니아 대사관은 어느 나라를 대표합니까?,모스크바 주재 에스토니아 대사관,"[""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관""]",False,False,False,False,0.5714
Q4374095_2,gpt4o_mini,Landmark,모스크바에 있는 에스토니아 대사는 어느 나라를 대표하나요?,모스크바 주재 에스토니아 대사관,"[""모스크바 주재 에스토니아 대사관"", ""모스크바 주재 에스토니아 대사관""]",False,False,False,False,0.5
Q437869_0,gpt4o,Person,에바그리우스 폰티쿠스는 어디 출신인가요?,폰토스의 에바그리오스,"[""폰토스의 에바그리오스""]",False,False,False,False,0.4
Q437869_0,gpt4o_mini,Person,Evagrius Ponticus는 어디 출신인가요?,폰토스의 에바그리오스,"[""폰토스의 에바그리오스""]",False,False,False,False,0.0
Q437869_1,gpt4o,Person,에바그리우스 폰티쿠스는 무엇으로 알려져 있었나요?,폰토스의 에바그리오스,"[""폰토스의 에바그리오스"", ""폰토스의 에바그리오스""]",False,False,False,False,0.4
Q437869_1,gpt4o_mini,Person,에바그리우스 폰티쿠스는 무엇으로 알려져 있습니까?,폰토스의 에바그리오스,"[""폰토스의 에바그리오스"", ""폰토스의 에바그리오스""]",False,False,False,False,0.4
Q437869_2,gpt4o,Person,에바그리우스 폰티쿠스는 언제 살았나요?,폰토스의 에바그리오스,"[""폰토스의 에바그리오스"", ""폰토스의 에바그리오스""]",False,False,False,False,0.4
Q437869_2,gpt4o_mini,Person,에바그리우스 폰티쿠스는 언제 살았나요?,폰토스의 에바그리오스,"[""폰토스의 에바그리오스"", ""폰토스의 에바그리오스""]",False,False,False,False,0.4
Q4390286_0,gpt4o,TV series,"드라마 ""달콤한 나의 도시""는 언제 처음 방영되었습니까?",나의 달콤한 도시,"[""나의 달콤한 도시"", ""나의 달콤한 도시"", ""달콤한 나의 도시""]",False,True,False,True,1.0
Q4390286_0,gpt4o_mini,TV series,드라마 '내 사랑 도시'는 언제 처음 방영되었나요?,나의 달콤한 도시,"[""나의 달콤한 도시"", ""나의 달콤한 도시"", ""달콤한 나의 도시""]",False,False,False,False,0.2857
Q4390286_1,gpt4o,TV series,마이 스위트 시티는 인기 있는 한국 드라마인가요?,나의 달콤한 도시,"[""나의 달콤한 도시"", ""나의 달콤한 도시"", ""달콤한 나의 도시""]",False,False,False,False,0.1429
Q4390286_1,gpt4o_mini,TV series,내 사랑 도시가 인기 있는 한국 드라마인가요?,나의 달콤한 도시,"[""나의 달콤한 도시"", ""나의 달콤한 도시"", ""달콤한 나의 도시""]",False,False,False,False,0.2857
Q4390286_2,gpt4o,TV series,"TV 시리즈 ""달콤한 나의 도시""의 주요 등장인물은 누구인가요?",나의 달콤한 도시,"[""나의 달콤한 도시"", ""나의 달콤한 도시"", ""달콤한 나의 도시""]",False,True,False,True,1.0
Q4390286_2,gpt4o_mini,TV series,"TV 시리즈 ""내 사랑 도시""의 주요 캐릭터는 누구인가요?",나의 달콤한 도시,"[""나의 달콤한 도시"", ""나의 달콤한 도시"", ""달콤한 나의 도시""]",False,False,False,False,0.2857
Q4391398_0,gpt4o,Artwork,조용한 밤 생각은 외톨이의 개념을 어떻게 묘사하나요?,정야사,"[""정야사""]",False,False,False,False,0.3333
Q4391398_0,gpt4o_mini,Artwork,조용한 밤의 생각에서 괴롭히는 사람은 고독의 개념을 어떻게 묘사하고 있나요?,정야사,"[""정야사""]",False,False,False,False,0.3333
Q4391398_1,gpt4o,Artwork,조용한 밤의 생각은 어떻게 이백의 시적 스타일을 반영하나요?,정야사,"[""정야사""]",False,False,False,False,0.0
Q4391398_1,gpt4o_mini,Artwork,죄송하지만 요청하신 내용을 번역할 수 없습니다. 다른 질문이나 필요하신 내용을 알려주시면 도와드리겠습니다.,정야사,"[""정야사""]",False,False,False,False,0.0
Q4391398_2,gpt4o,Artwork,이백의 '정야사 (고요한 밤의 생각)'의 중심 주제는 고향에 대한 그리움과 외로움입니다.,정야사,"[""정야사""]",True,True,True,True,1.0
Q4391398_2,gpt4o_mini,Artwork,"""조용한 밤의 생각""에서 이백의 중심 주제는 고독과 향수입니다.",정야사,"[""정야사""]",False,False,False,False,0.0
Q440784_0,gpt4o,Artwork,《여명의 로봇》은 얼마나 많은 단어를 가지고 있나요?,새벽의 로봇,"[""새벽의 로봇"", ""여명의 로봇"", ""여명의 로봇"", ""새벽의 로봇""]",False,True,False,True,1.0
Q440784_0,gpt4o_mini,Artwork,《새벽의 로봇들》은 몇 개의 단어로 이루어져 있나요?,새벽의 로봇,"[""새벽의 로봇"", ""여명의 로봇"", ""여명의 로봇"", ""새벽의 로봇""]",True,True,True,True,1.0
Q440784_1,gpt4o,Artwork,로봇의 새벽은 언제 출판되었나요?,새벽의 로봇,"[""새벽의 로봇"", ""여명의 로봇"", ""새벽의 로봇""]",False,False,False,False,0.4
Q440784_1,gpt4o_mini,Artwork,《새벽의 로봇》은 언제 출판되었나요?,새벽의 로봇,"[""새벽의 로봇"", ""여명의 로봇"", ""새벽의 로봇""]",True,True,True,True,1.0
Q440784_2,gpt4o,Artwork,새벽의 로봇들은 어떤 형태의 예술 작품인가요?,새벽의 로봇,"[""새벽의 로봇"", ""여명의 로봇"", ""새벽의 로봇""]",True,True,True,True,1.0
Q440784_2,gpt4o_mini,Artwork,"""썬의 로봇들""은 어떤 유형의 예술 작품인가요?",새벽의 로봇,"[""새벽의 로봇"", ""여명의 로봇"", ""새벽의 로봇""]",False,False,False,False,0.6
Q44261_0,gpt4o,Musical work,그리그 피아노 협주곡에는 몇 개의 악장이 있습니까?,피아노 협주곡,"[""피아노 협주곡"", ""피아노 협주곡"", ""피아노 협주곡"", ""피아노 협주곡""]",True,True,True,True,1.0
Q44261_0,gpt4o_mini,Musical work,그리그 피아노 협주곡에는 몇 개의 악장이 있나요?,피아노 협주곡,"[""피아노 협주곡"", ""피아노 협주곡"", ""피아노 협주곡"", ""피아노 협주곡""]",True,True,True,True,1.0
Q44261_1,gpt4o,Musical work,유명한 피아노 협주곡을 작곡한 사람은 누구입니까?,피아노 협주곡,"[""피아노 협주곡"", ""피아노 협주곡""]",True,True,True,True,1.0
Q44261_1,gpt4o_mini,Musical work,누가 유명한 피아노 협주곡을 작곡했나요?,피아노 협주곡,"[""피아노 협주곡"", ""피아노 협주곡""]",True,True,True,True,1.0
Q44261_2,gpt4o,Musical work,그리그의 피아노 협주곡은 어떤 조로 쓰여졌습니까?,피아노 협주곡,"[""피아노 협주곡"", ""피아노 협주곡""]",True,True,True,True,1.0
Q44261_2,gpt4o_mini,Musical work,그리그의 피아노 협주곡은 A단조로 작곡되었습니다.,피아노 협주곡,"[""피아노 협주곡"", ""피아노 협주곡""]",True,True,True,True,1.0
Q454398_0,gpt4o,Movie,스머프의 주요 캐릭터는 누구인가요?,개구쟁이 스머프,"[""개구쟁이 스머프"", ""개구쟁이 스머프""]",False,False,False,False,0.4286
Q454398_0,gpt4o_mini,Movie,스머프의 주요 등장인물은 누구인가요?,개구쟁이 스머프,"[""개구쟁이 스머프"", ""개구쟁이 스머프""]",False,False,False,False,0.4286
Q454398_1,gpt4o,Movie,스머프 영화는 몇 년에 개봉되었습니까?,개구쟁이 스머프,"[""개구쟁이 스머프""]",False,False,False,False,0.4286
Q454398_1,gpt4o_mini,Movie,스머프 영화는 어떤 해에 개봉되었나요?,개구쟁이 스머프,"[""개구쟁이 스머프""]",False,False,False,False,0.4286
Q454398_2,gpt4o,Movie,영화 《스머프》의 장르는 무엇인가요?,개구쟁이 스머프,"[""개구쟁이 스머프"", ""개구쟁이 스머프""]",False,False,False,False,0.4286
Q454398_2,gpt4o_mini,Movie,"영화 ""스머프""의 장르는 무엇인가요?",개구쟁이 스머프,"[""개구쟁이 스머프"", ""개구쟁이 스머프""]",False,False,False,False,0.4286
Q462372_0,gpt4o,Place of worship,오늘 황학루를 방문할 수 있나요? 방문 제한이 있나요?,황학루,"[""황학루"", ""황학루""]",True,True,True,True,1.0
Q462372_0,gpt4o_mini,Place of worship,"오늘 황학루를 방문할 수 있나요? 가능하다면, 어떤 제한이 있나요?",황학루,"[""황학루"", ""황학루""]",True,True,True,True,1.0
Q462372_1,gpt4o,Place of worship,"황학루는 처음 언제 세워졌고, 그 원래 목적은 무엇이었습니까?",황학루,"[""황학루"", ""황학루""]",True,True,True,True,1.0
Q462372_1,gpt4o_mini,Place of worship,옌후이 타워는 처음 언제 지어졌고 그 원래 목적은 무엇이었습니까?,황학루,"[""황학루"", ""황학루""]",False,False,False,False,0.0
Q462372_2,gpt4o,Place of worship,황학루의 높이는 얼마이며 어떤 건축 양식을 대표하나요?,황학루,"[""황학루"", ""황학루""]",True,True,True,True,1.0
Q462372_2,gpt4o_mini,Place of worship,"황학루의 높이는 얼마나 되며, 어떤 건축 양식을 대표하나요?",황학루,"[""황학루"", ""황학루""]",True,True,True,True,1.0
Q4671905_0,gpt4o,TV series,영국 TV 시리즈 니나와 뉴런스의 대상 시청자는 누구인가요?,헬로키즈 공학교실,"[""헬로키즈 공학교실"", ""헬로키즈 공학교실"", ""니나와 뉴런"", ""니나와 뉴런""]",False,True,False,True,1.0
Q4671905_0,gpt4o_mini,TV series,"영국 TV 시리즈 ""니나와 뉴런""의 목표 관객은 누구인가요?",헬로키즈 공학교실,"[""헬로키즈 공학교실"", ""헬로키즈 공학교실"", ""니나와 뉴런"", ""니나와 뉴런""]",False,True,False,True,1.0
Q4671905_1,gpt4o,TV series,영국 TV 시리즈인 Nina and the Neurons의 주인공은 누구인가요?,헬로키즈 공학교실,"[""헬로키즈 공학교실"", ""헬로키즈 공학교실"", ""니나와 뉴런"", ""니나와 뉴런""]",False,False,False,False,0.125
Q4671905_1,gpt4o_mini,TV series,영국 TV 시리즈 '니나와 뉴런들'의 주인공은 누구인가요?,헬로키즈 공학교실,"[""헬로키즈 공학교실"", ""헬로키즈 공학교실"", ""니나와 뉴런"", ""니나와 뉴런""]",False,True,False,True,1.0
Q4671905_2,gpt4o,TV series,"TV 시리즈 ""Nina and the Neurons""는 몇 시즌이 있나요?",헬로키즈 공학교실,"[""헬로키즈 공학교실"", ""헬로키즈 공학교실"", ""니나와 뉴런"", ""니나와 뉴런""]",False,False,False,False,0.2
Q4671905_2,gpt4o_mini,TV series,TV 시리즈 '니나와 뉴런'은 몇 개의 시즌이 있나요?,헬로키즈 공학교실,"[""헬로키즈 공학교실"", ""헬로키즈 공학교실"", ""니나와 뉴런"", ""니나와 뉴런""]",False,True,False,True,1.0
Q469930_0,gpt4o,Artwork,<몽골비사>는 몽골 내외에서 다른 예술 작품이나 문학에 어떻게 영향을 미쳤나요?,몽골비사,"[""몽골비사"", ""몽골비사""]",True,True,True,True,1.0
Q469930_0,gpt4o_mini,Artwork,몽골 비사의 비밀은 몽골과 세계적으로 다른 예술작품이나 문학 작품에 어떤 영향을 미쳤습니까?,몽골비사,"[""몽골비사"", ""몽골비사""]",False,False,True,True,1.0
Q469930_1,gpt4o,Artwork,『몽골비사』의 저자는 명확하지 않으며 익명으로 남아 있습니다. 이 문헌을 작성하게 된 영감은 주로 몽골 제국의 역사를 기록하는 것이었습니다.,몽골비사,"[""몽골비사"", ""몽골비사""]",True,True,True,True,1.0
Q469930_1,gpt4o_mini,Artwork,"몽골인의 비밀 역사(The Secret History of the Mongols)의 저자는 누군가요, 그리고 그들이 이 문학 걸작을 창작하도록 영감을 준 것은 무엇인가요?",몽골비사,"[""몽골비사"", ""몽골비사""]",False,False,False,False,0.5
Q469930_2,gpt4o,Artwork,몽골비사의 줄거리와 주요 주제를 간단히 설명해 줄 수 있나요?,몽골비사,"[""몽골비사"", ""몽골비사""]",True,True,True,True,1.0
Q469930_2,gpt4o_mini,Artwork,몽골 비사에 대한 간략한 개요와 주요 주제를 제공해주실 수 있나요?,몽골비사,"[""몽골비사"", ""몽골비사""]",False,False,True,True,1.0
Q47300881_0,gpt4o,TV series,밥 잘 사주는 예쁜 누나는 어디에 설정되어 있나요?,밥 잘 사주는 예쁜 누나,"[""밥 잘 사주는 예쁜 누나"", ""밥 잘 사주는 예쁜 누나""]",True,True,True,True,1.0
Q47300881_0,gpt4o_mini,TV series,"""가장 예쁜 누나가 나에게 음식을 사주는""의 배경은 어디인가요?",밥 잘 사주는 예쁜 누나,"[""밥 잘 사주는 예쁜 누나"", ""밥 잘 사주는 예쁜 누나""]",False,False,False,False,0.4444
Q47300881_1,gpt4o,TV series,밥 잘 사주는 예쁜 누나의 장르는 무엇인가요?,밥 잘 사주는 예쁜 누나,"[""밥 잘 사주는 예쁜 누나"", ""밥 잘 사주는 예쁜 누나""]",True,True,True,True,1.0
Q47300881_1,gpt4o_mini,TV series,"""나에게 밥 사주는 예쁜 누나""의 장르는 무엇인가요?",밥 잘 사주는 예쁜 누나,"[""밥 잘 사주는 예쁜 누나"", ""밥 잘 사주는 예쁜 누나""]",False,False,False,False,0.7778
Q47300881_2,gpt4o,TV series,밥 잘 사주는 예쁜 누나는 언제 처음 방영되었나요?,밥 잘 사주는 예쁜 누나,"[""밥 잘 사주는 예쁜 누나"", ""밥 잘 사주는 예쁜 누나""]",True,True,True,True,1.0
Q47300881_2,gpt4o_mini,TV series,"""음식 사주시는 예쁜 누나""는 언제 처음 방영되었나요?",밥 잘 사주는 예쁜 누나,"[""밥 잘 사주는 예쁜 누나"", ""밥 잘 사주는 예쁜 누나""]",False,False,False,False,0.5556
Q48203_0,gpt4o,Artwork,로마서의 주요 주제는 무엇인가요?,로마서,"[""로마서"", ""로마서""]",True,True,True,True,1.0
Q48203_0,gpt4o_mini,Artwork,로마서의 주요 주제는 무엇인가요?,로마서,"[""로마서"", ""로마서""]",True,True,True,True,1.0
Q48203_1,gpt4o,Artwork,로마서의 저자는 누구입니까?,로마서,"[""로마서"", ""로마서""]",True,True,True,True,1.0
Q48203_1,gpt4o_mini,Artwork,로마서의 저자는 누구인가요?,로마서,"[""로마서"", ""로마서""]",True,True,True,True,1.0
Q48203_2,gpt4o,Artwork,로마서가 포함된 성경의 부분은 어디입니까?,로마서,"[""로마서"", ""로마서""]",True,True,True,True,1.0
Q48203_2,gpt4o_mini,Artwork,로마서가 성경의 어느 부분에 있는지?,로마서,"[""로마서"", ""로마서""]",True,True,True,True,1.0
Q483329_0,gpt4o,TV series,조선 상도의 주요 배우는 누구인가요?,상도,"[""상도""]",True,True,True,True,1.0
Q483329_0,gpt4o_mini,TV series,조선의 상인에서 주연 배우는 누구인가요?,상도,"[""상도""]",False,False,False,False,0.5
Q483329_1,gpt4o,TV series,조선상인전은 언제 처음 방영되었나요?,상도,"[""상도""]",False,False,False,False,0.5
Q483329_1,gpt4o_mini,TV series,"""조선의 상인""이 처음으로 방송된 것은 언제인가요?",상도,"[""상도""]",False,False,False,False,0.5
Q483329_2,gpt4o,TV series,조선 상도의 드라마 장르는 사극입니다.,상도,"[""상도"", ""상도""]",True,True,True,True,1.0
Q483329_2,gpt4o_mini,TV series,"TV 시리즈 ""조선 상인""의 장르는 무엇인가요?",상도,"[""상도"", ""상도""]",False,False,False,False,0.5
Q485094_0,gpt4o,TV series,"""그저 바라보다가"" 드라마는 대한민국에서 배경으로 합니다.",그저 바라보다가,"[""그저 바라보다가"", ""그저 바라보다가"", ""그저 바라보다가""]",True,True,True,True,1.0
Q485094_0,gpt4o_mini,TV series,《우연한 사랑》 TV 시리즈는 어디에서 진행되나요?,그저 바라보다가,"[""그저 바라보다가"", ""그저 바라보다가"", ""그저 바라보다가""]",False,False,False,False,0.0
Q485094_1,gpt4o,TV series,그저 바라 보다가,그저 바라보다가,"[""그저 바라보다가"", ""그저 바라보다가"", ""그저 바라보다가""]",False,False,True,True,1.0
Q485094_1,gpt4o_mini,TV series,"TV 시리즈 ""우연한 커플""의 다른 제목은 무엇인가요?",그저 바라보다가,"[""그저 바라보다가"", ""그저 바라보다가"", ""그저 바라보다가""]",False,False,False,False,0.1429
Q485094_2,gpt4o,TV series,우연의 커플 TV 시리즈는 언제 처음 방송되었나요?,그저 바라보다가,"[""그저 바라보다가"", ""그저 바라보다가"", ""그저 바라보다가""]",False,False,False,False,0.0
Q485094_2,gpt4o_mini,TV series,《우연한 커플》 TV 시리즈는 처음 방영된 날짜가 언제인가요?,그저 바라보다가,"[""그저 바라보다가"", ""그저 바라보다가"", ""그저 바라보다가""]",False,False,False,False,0.1429
Q48518346_0,gpt4o,TV series,우리가 만난 기적의 장르는 무엇인가요?,우리가 만난 기적,"[""우리가 만난 기적"", ""우리가 만난 기적""]",True,True,True,True,1.0
Q48518346_0,gpt4o_mini,TV series,"""우리가 만난 기적""의 장르는 무엇인가요?",우리가 만난 기적,"[""우리가 만난 기적"", ""우리가 만난 기적""]",True,True,True,True,1.0
Q48518346_1,gpt4o,TV series,The Miracle We Met은 언제 처음 방영되었나요?,우리가 만난 기적,"[""우리가 만난 기적"", ""우리가 만난 기적""]",False,False,False,False,0.0
Q48518346_1,gpt4o_mini,TV series,"""The Miracle We Met""는 2018년 4월 2일에 첫 방송되었습니다.",우리가 만난 기적,"[""우리가 만난 기적"", ""우리가 만난 기적""]",False,False,False,False,0.0
Q48518346_2,gpt4o,TV series,'우리가 만난 기적'의 이야기는 어디에서 진행되나요?,우리가 만난 기적,"[""우리가 만난 기적"", ""우리가 만난 기적""]",True,True,True,True,1.0
Q48518346_2,gpt4o_mini,TV series,"""우리가 만난 기적"" 이야기는 어디에서 벌어지나요?",우리가 만난 기적,"[""우리가 만난 기적"", ""우리가 만난 기적""]",True,True,True,True,1.0
Q486606_0,gpt4o,Food,알레포 페퍼는 달콤한 요리와 짭짤한 요리 모두에 사용할 수 있나요?,알레포고추,"[""알레포고추"", ""알레포고추"", ""알레포 고추"", ""알레포고추""]",False,False,False,False,0.6
Q486606_0,gpt4o_mini,Food,알레포 페퍼는 달콤한 요리와 짭짤한 요리 모두에 사용할 수 있나요?,알레포고추,"[""알레포고추"", ""알레포고추"", ""알레포 고추"", ""알레포고추""]",False,False,False,False,0.6
Q486606_1,gpt4o,Food,알레포 고추는 주로 어디에서 사용되나요?,알레포고추,"[""알레포고추"", ""알레포고추"", ""알레포 고추""]",False,True,True,True,1.0
Q486606_1,gpt4o_mini,Food,알레포 후추는 어디에 일반적으로 사용되나요?,알레포고추,"[""알레포고추"", ""알레포고추"", ""알레포 고추""]",False,False,False,False,0.6
Q486606_2,gpt4o,Food,알레포 고추는 다른 종류의 고추와 어떻게 비교되나요?,알레포고추,"[""알레포고추"", ""알레포고추"", ""알레포 고추"", ""알레포고추""]",False,True,True,True,1.0
Q486606_2,gpt4o_mini,Food,알레포 고추는 다른 종류의 고추와 비교했을 때 어떻게 다른가요?,알레포고추,"[""알레포고추"", ""알레포고추"", ""알레포 고추"", ""알레포고추""]",False,True,True,True,1.0
Q48835523_0,gpt4o,Musical work,노래의 날개 위에 몇 줄을 부를 수 있나요?,노래의 날개 위에,"[""노래의 날개 위에"", ""노래의 날개 위에""]",True,True,True,True,1.0
Q48835523_0,gpt4o_mini,Musical work,"죄송하지만 ""On Wings of Song""의 가사를 제공할 수는 없습니다. 대신 이 노래의 주제나 내용을 설명해 드릴 수 있습니다.",노래의 날개 위에,"[""노래의 날개 위에"", ""노래의 날개 위에""]",False,False,False,False,0.4286
Q48835523_1,gpt4o,Musical work,"멘델스존의 ""노래의 날개 위에""의 장르는 예술가곡입니다.",노래의 날개 위에,"[""노래의 날개 위에"", ""노래의 날개 위에""]",True,True,True,True,1.0
Q48835523_1,gpt4o_mini,Musical work,"멘델스존의 ""송의 날개 위에서""의 장르는 무엇인가요?",노래의 날개 위에,"[""노래의 날개 위에"", ""노래의 날개 위에""]",False,False,False,False,0.7143
Q48835523_2,gpt4o,Musical work,"""노래의 날개 위에""는 언제 작곡되었나요?",노래의 날개 위에,"[""노래의 날개 위에"", ""노래의 날개 위에""]",True,True,True,True,1.0
Q48835523_2,gpt4o_mini,Musical work,"""On Wings of Song""는 언제 작곡되었나요?",노래의 날개 위에,"[""노래의 날개 위에"", ""노래의 날개 위에""]",False,False,False,False,0.0
Q4921115_0,gpt4o,Fictional entity,네이선 가렛은 마블 코믹스에서 잘 알려진 캐릭터인가요?,네이선 개릿,"[""네이선 개릿"", ""네이선 개릿""]",False,False,False,False,0.6
